	Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
21	CTCF GM12875 hg19	86/2082	0.00360905052272332	0.127668032780031	0	0	1.3999381941453	7.87368716073744	ABCD4;TRAM1;ZNF691;B4GALT1;TMEM41B;IPP;ZC3H6;ZDHHC1;CLU;CLYBL;TPGS2;SGCE;COIL;KCNT1;SH3PXD2A;BCL7C;TNR;TRAPPC11;SH3BGRL3;NUDT17;NRCAM;ATXN7L1;ATP7A;SEC62;AZI2;XYLB;BATF2;ATP6V1G2;IZUMO4;ITGA1;TOMM20L;NSMCE1;NRG2;TRPC4AP;COQ10A;NRBP1;ITFG1;SIRT3;TOM1L1;KAT2B;TPST1;FAM189B;TMX4;BDH2;NSMCE4A;ZFYVE19;ZNF638;COL8A2;FAM161B;ZNF555;ATP6V0D1;B4GALT6;FAM8A1;ZMYND12;XPR1;BCAT2;FAM149B1;COX15;ZBTB45;TNFRSF11A;FBXO43;FAM171A2;COMMD8;SGPL1;FAM168A;NTHL1;TMEM68;ZNF425;TSNAXIP1;ZNF268;YKT6;ZBED3;ZNF140;ZNF260;FAM78A;FBXL17;ZFC3H1;TPPP3;CNOT7;NOXA1;TOMM7;NUCB1;COPG2;CLUAP1;SIPA1;FAM50B
22	CTCF lung hg19	83/2000	0.00375494214058915	0.127668032780031	0	0	1.40529560399711	7.84812962997593	ABCD4;TRAM1;ZNF691;COX4I1;IPP;TSPAN12;COX6A1;CLU;TPGS2;SGCE;NPTN;SH3BGRL3;NUDT17;ZNF766;KAT7;TRIM21;XYLB;BATF2;TRIM62;ATP6V1G2;ZFP3;TOMM20L;NSMCE1;TRPT1;NSUN7;COMMD6;TRPC4AP;COQ10A;IQCG;KAT2B;TPST1;ATRN;FAM189B;TMX4;ZFYVE16;NPC2;ZFYVE19;FAM161B;ZNF555;XPR1;BCAT2;ZNF671;SF3B2;ZNF197;FAM149B1;COX16;COX18;COPS7A;TMEM241;FAM171A2;ZFP14;CNPY4;TMEM203;NTHL1;XRRA1;COBLL1;ZNF549;ZKSCAN5;ZNF425;TSNAXIP1;ZNF302;ZNF268;YKT6;ZNF586;TRMT1L;BBS2;ZNF582;YIPF1;TMEM30A;B3GAT3;TRAPPC4;NR2F1;COPS4;TPPP3;CNOT7;ZFP62;ZNF616;NOXA1;ZNF658;NUCB1;ZNF613;TRIM38;BET1
23	BHLHE40 K562 hg19	83/2000	0.00375494214058915	0.127668032780031	0	0	1.40529560399711	7.84812962997593	ABCD4;ZNF572;ZFAND6;TMEM53;ZDHHC4;COIL;NUB1;SFR1;NUDT18;ZNF569;NUDT17;NUDT16;NUDT14;TRIM21;NUDT13;ZNF441;BATF2;ZNF484;ZNF483;TRIM62;ZNF284;FBXO2;SIRT5;ZDHHC13;FBXW2;TSN;TPST1;FAM189B;XRN1;TMEM216;ZNF513;SEC22B;TRIM55;BCAT2;ZNF395;TMF1;FECH;COPB1;COX18;YTHDC2;ZDHHC23;NTPCR;ZBTB4;NSL1;NT5DC1;FAM171A2;SGPL1;TMEM203;BLOC1S3;ZNF549;ZNF226;ZNF467;ZNF585B;YKT6;ZNF224;ZNF586;ATP6V1C1;ZNF222;BBS2;TRAPPC3;NQO1;ZNF582;TMEM86A;FAM78A;B3GAT3;TRAPPC4;IRF2BP2;XRCC1;FBXL15;KAZALD1;TMUB2;COPS4;TPPP3;CLCN5;TSPAN13;YPEL1;ZNF658;SERINC1;FBXL2;SERINC3;SERINC5;BAP1;YPEL2
24	CHD1 K562 hg19	83/2000	0.00375494214058915	0.127668032780031	0	0	1.40529560399711	7.84812962997593	ZNF691;SH3KBP1;CNRIP1;COX4I1;TMEM53;TNFRSF13C;TPGS2;FCRLB;SFR1;ZMYM4;SH3BGRL3;NUDT17;NRCAM;TRIM21;NSMCE1;ZDHHC13;ABHD14B;COQ10A;FBXW2;COMMD5;KAT2B;TPST1;BBS12;TRNP1;FAM161B;ZNF555;ATP6V0D1;SFT2D1;B4GALT7;BLVRA;SIDT2;ZNF397;COPB2;SF3B2;FAM149B1;ZNF391;TMTC3;COX7A2;TNFRSF11A;CLCN3;FAM214A;TMEM241;TOR1AIP1;NT5DC1;ZDHHC19;CNPY4;TMEM203;TMEM67;NPHP1;ZNF546;ZNF226;ZNF585B;ZBED5;ZNF740;ATP6V1C1;BBS2;NQO1;ZNF582;YTHDF3;ZNF260;TMEM50A;FBXL19;ZNF182;SIAH1;ZNF181;ZNF32;FBXL15;NR0B2;KBTBD3;TMEM59;KBTBD4;IRAK1BP1;TPPP3;TMEM234;CLCN5;ZNF613;ZNF579;TRIM37;COPG2;FBXL2;SHBG;TMEM19;TRIM32
25	ELF1 HepG2 hg19	83/2019	0.00480575857817377	0.156859959991592	0	0	1.38998989984331	7.41968320909456	ITGB1;ABCD4;ZNF691;TMEM41B;ZBTB26;ZNF43;ABAT;COMT;ZFYVE1;ZDHHC4;NUB1;TRIM24;NUDT18;ZNF569;BBS9;TRAPPC11;JAK3;NUDT13;ZNF485;ZNF441;BATF2;ZNF484;TRIM62;ZNF160;TOMM20L;ZDHHC13;ZCRB1;TRPC4AP;COQ10A;FCHSD1;FAM189B;TMX4;NSMCE4A;XRN1;ZNF517;ZNF513;ZNF512;SEC22B;ZNF233;ZNF397;COPB2;ZNF197;COX16;TSHZ1;COPB1;ZDHHC23;COPS7A;ZNF23;CLCN3;FAM214A;NSL1;FBXL20;COMMD8;SGPL1;ZFP14;NTHL1;TMEM67;ZNF549;NPHP1;ZNF425;ZNF585B;ZNF268;YKT6;ZNF224;ATP6V1C1;ZNF461;ZNF582;TRAPPC1;YIPF1;YTHDF3;YIPF3;TRAPPC4;ZNF182;ZFC3H1;KBTBD4;TMEM234;YEATS2;ZNF616;COPG2;CLUAP1;ZNF652;BAP1;BET1
26	EP300 K562 hg19	178/4840	0.00537313201750038	0.157928537137043	0	0	1.26842062959444	6.62920292367726	ZNF331;ZNF572;ISCA1;ATP8A1;TMEM41B;IPP;COX6A1;ZFYVE1;CLU;TPGS2;ZDHHC4;TRIM24;BBX;ZNF569;TRAPPC11;NUDT17;KAT7;BANF1;ZNF688;ZNF687;FBXO8;AZI2;SIL1;XYLB;ZNF441;ZNF561;ZNF285;ZNF284;ATP6V1G2;IST1;NSMCE1;CNPY3;ZCRB1;FBXW2;TPST1;TMX4;XRN1;TMX1;FAM161B;ZNF555;ATP6V0D1;FAM8A1;ZNF397;ATP6V1A;ZNF671;COPB2;ABCB6;ABHD4;FAM149B1;COX16;COX15;ZNF391;COPB1;COX18;YTHDC2;COPS7A;COX7A2;ZNF23;SDSL;ZNF24;ZBTB5;ZBTB4;CORO1B;TMEM241;FAM171A2;NTHL1;BLOC1S3;ZKSCAN5;ZNF425;ZNF268;ATP6V1C1;ISOC2;B3GALNT2;BBS2;TRAPPC3;TRAPPC1;ABCA5;ZNF260;FAM78A;TRAPPC4;TMEM50B;BFAR;NR0B2;COPS4;TMEM234;SFXN3;TMEM19;CNIH4;ABCD4;ZNF253;TRAM1;TSEN15;ZNF43;ZBTB8OS;ZC3H6;TMEM187;COIL;ZMYM3;YWHAQ;BCL7C;ITGAX;SH3BGRL2;ZNF644;ATP7A;ZNF485;BATF2;TSC22D4;TRIM62;IZUMO4;ZER1;ATP6AP2;TRPT1;JOSD2;COQ10A;SIRT2;TSN;IQCG;IQCH;FAM210B;FAM189B;SIKE1;BDH2;ZNF638;TMEM216;TRNP1;ZNF513;FAM32A;ZNF512;SEC22B;SFT2D1;B4GALT7;ITGB3BP;ZNF233;BCAT2;CLDND2;SF3B2;ZNF197;TMF1;CLCN3;NSL1;FBXL20;NRAS;ZFP14;FAM168A;CNPY4;TMEM203;TMEM67;ZNF226;ZNF585B;YKT6;ZNF224;ZNF586;ZNF740;ZNF222;FDXACB1;TRIM45;NQO1;ZNF582;TMEM30A;YTHDF3;YIPF3;ZNF182;ZNF181;ATP2B4;FBXL15;KBTBD3;TMEM59;KBTBD4;TPPP3;ABCB10;NT5C1A;ZNF616;XPNPEP3;TOMM7;NUCB1;TRIM37;COPG2;B9D2
27	CTCF B cell hg19	82/2000	0.00541911647038874	0.157928537137043	0	0	1.38498668023471	7.226614648011	INVS;ZNF691;B4GALT1;TMEM41B;IPP;ZBTB8OS;ZC3H6;COMT;TPGS2;SGCE;COIL;KCNT1;TOM1;TRIM24;BBX;TRAPPC11;SH3BGRL3;BANF1;NRCAM;ATXN7L1;AZI2;XYLB;ZNF284;ATP6V1G2;ZER1;TOMM20L;NSMCE1;SIRT5;FBXO15;NUDT16L1;COMMD6;TRPC4AP;COQ10A;COMMD5;IQCH;FCER2;TPST1;NSMCE4A;XRN1;ZNF638;FAM161B;ZNF555;FAM8A1;ZMYND12;BCAT2;ZNF671;ZNF197;COX16;YTHDC2;SEL1L;ZBTB45;NPL;CORO1B;NSL1;FAM171A2;SH3BGRL;FAM168A;NTHL1;ZKSCAN5;ZNF268;ZBED5;BEND5;ZNF740;BBS2;TMEM30A;ZNF260;TRAPPC4;TMEM50B;ZNF181;TMEM192;COPS4;TMEM59;KBTBD4;SEPSECS;TPPP3;NOXA1;TOMM7;TRIM37;TRIP12;SERINC3;CLUAP1;FAM50B
28	BHLHE40 GM12878 hg19	82/2000	0.00541911647038874	0.157928537137043	0	0	1.38498668023471	7.226614648011	INVS;YWHAE;ZNF572;TRAM1;TMEM41B;TSEN15;ZBTB26;ABAT;TMEM53;TNFRSF13C;ZDHHC4;SEC61A1;KCNT1;BBX;TRAPPC11;KAT7;BBS7;JAK3;NUDT14;ZNF485;BATF2;TSC22D4;SHPRH;ZNF284;TNFRSF18;ATRX;ZFP2;ZCRB1;IQCG;FAM189B;SIKE1;TMX4;XRN1;NPC2;BBS12;ZNF436;ZNF513;TRIM55;ITGB3BP;TMEM45A;ZNF155;ZNF671;ZNF395;ZNF197;ABCB6;ABHD4;COX16;YTHDC2;ZDHHC23;FAM160B2;SGPL1;FGGY;CNPY4;TMEM203;TMEM67;XRRA1;BLOC1S3;ZKSCAN3;ZNF585B;YKT6;ZNF740;BBS2;ZNF461;ZNF582;YIPF3;B3GAT3;TRAPPC4;ZNF182;FBXL15;BFAR;ABTB1;TMEM59;SEPSECS;TMLHE;ZNF616;SFXN3;YPEL1;TRIP12;SERINC3;CLUAP1;SERINC5;BAP1
29	GABPA A549 hg19	83/2041	0.00633291348639446	0.173425529837172	0	0	1.3726386077896	6.94828960788265	ZNF331;ABCD4;ZNF572;TSEN15;COX4I1;ZBTB26;ZNF43;ZBTB8OS;COX6A1;ZFYVE1;ZDHHC4;COIL;SIX5;ZNF569;TRAPPC11;ZNF766;ZNF485;TSC22D4;ZNF285;ZNF284;ZER1;ZNF160;TRPT1;ZCRB1;COMMD6;COQ10A;FBXW2;ITFG1;SIKE1;NSMCE4A;BBS12;ZNF517;ZNF513;FAM32A;ZNF512;SEC22B;ATP6V0D1;FAM8A1;SFT2D1;B4GALT7;ZNF155;ZNF397;ZNF671;COPB2;SF3B2;ZNF197;TMF1;COX16;COX18;COPS7A;ZDHHC21;ZNF23;SDSL;CLCN3;NSL1;TMEM67;TMEM68;ZNF549;ZKSCAN3;ZNF546;ZNF585B;ZNF268;YKT6;ZNF586;TRMT1L;ZNF222;ZNF582;TRAPPC1;ZNF140;YTHDF3;YIPF3;B3GAT3;TRAPPC4;ZNF182;BFAR;TMEM60;TMUB2;TMLHE;XPNPEP3;TRIM37;COPG2;CLUAP1;FAM50B
30	TBL1XR1 K562 hg19	130/3414	0.00637593859695487	0.173425529837172	0	0	1.29762646020575	6.55979238298761	ZNF331;ZNF572;ZNF691;TMEM41B;CLSTN3;ZFAND6;CLU;TRIM24;NUDT17;KAT7;BANF1;CLCC1;NUDT16;ATXN7L1;AZI2;SIL1;TRIM21;XYLB;NUDT13;SEC63;ZNF441;ZNF285;ATP6V1G2;IST1;FBXW2;NRBP1;TOM1L1;TPST1;XRN1;TMX1;ZFYVE19;FAM8A1;ZNF671;COPB2;ABCB6;FAM149B1;FECH;COX16;TSHZ1;COPB1;YTHDC2;TPRG1L;ZNF23;ZBTB4;TMEM241;FGGY;NTHL1;XRRA1;BLOC1S3;ZNF549;ZNF425;TRPM4;ISOC2;FAM78A;TRAPPC4;TMEM50B;ZNF32;XRCC1;COPS4;TMEM234;SFXN3;TPP1;SERINC3;FGF13;CNIH4;ZNF652;BAP1;INVS;ABCD4;YWHAE;TRAM1;COX4I1;ZNF43;ZBTB8OS;TMEM187;COIL;SEC61A1;ZMYM3;BBS9;SH3BGRL3;ATP7A;ZNF485;TSC22D4;ZNF483;TRIM62;ABHD14B;TRPT1;ABHD14A;COQ10A;SIRT2;IQCH;FAM189B;SIKE1;NSMCE4A;ZADH2;ZNF638;TMEM216;FAM20B;FAM32A;ZNF512;SEC22B;B4GALT7;ITGB3BP;BCAT2;TMEM45A;NSL1;FBXL20;CNPY4;TMEM203;TMEM68;ZNF226;ZNF224;ZNF586;NQO1;ZNF461;ZNF582;YIPF3;B3GAT3;ZNF182;ATP2B4;ZFC3H1;FBXL15;TMUB2;KBTBD4;TPPP3;TMLHE;TSPAN13;XPNPEP3;TOMM7;CLUAP1
31	TRIM28 HEK293 hg19	81/2000	0.00771851306579154	0.190857777626845	0	0	1.36477331943721	6.63843967969368	INVS;YWHAE;ZCCHC12;TRAM1;TMEM41B;CNRIP1;COX4I1;ZBTB26;ZC3H6;TPGS2;COIL;NUDT18;ZNF569;SH3BGRL3;NUDT17;ZNF766;KAT7;BANF1;ZNF644;XYLB;ZNF441;ZNF484;ZNF285;ZNF284;TOMM20L;NRG2;ZNF75D;COMMD6;TSN;TPST1;ATRN;SIKE1;BDH2;XRN1;TMX1;ZNF638;ZNF512;FAM161B;SEC22B;SFT2D2;B4GALT7;XPR1;ITGB3BP;BCAT2;ZNF155;YTHDC2;TMEM72;TMTC3;COPS7A;COX7A2;SDSL;ZNF24;NSL1;ZBTB41;NT5DC1;ZFP14;XRRA1;BLOC1S3;TMEM68;ZNF226;ZNF585B;ZNF224;ZBED5;ZNF586;ATP6V1C1;ZBED3;CNTLN;TRAPPC3;ZNF461;ZNF582;TMEM30A;YIPF3;TRAPPC4;IRX3;ZNF182;ATP2B4;TMEM192;ZNF32;NUCB1;CLUAP1;CNIH4
32	MXI1 K562 hg19	81/2000	0.00771851306579154	0.190857777626845	0	0	1.36477331943721	6.63843967969368	ZBTB26;ZNF43;TMEM53;SEC61A1;ZNF449;SH3BGRL2;ZNF569;TRAPPC11;SH3BGRL3;ATP7A;SEC62;SEC63;ZNF441;BATF2;TSC22D4;ZER1;ATP6AP2;TRPT1;JOSD2;ZCRB1;NUDT16L1;COQ10A;FBXW2;SIRT3;FAM189B;XRN1;ZNF638;TRNP1;FAM32A;ZMYND10;ZNF555;ATP6V0D1;BCAT2;SF3B2;TMF1;ABHD4;FECH;COX16;COPB1;NSL1;NRAS;COMMD8;SGPL1;TMEM203;TMEM67;TP53INP1;NPHP1;ZKSCAN3;ZNF585B;YKT6;ZNF224;ZNF586;ATP6V1C1;JAM3;BCL9L;ISOC2;NQO1;ZNF582;YIPF1;B3GAT3;TRAPPC4;TMEM50B;ZNF182;ATP2B4;FBXL15;BFAR;TMEM60;KBTBD3;TPPP3;CLCN5;CNOT7;FAM183A;ZNF616;XPNPEP3;TRIM37;B9D2;SERINC3;CLUAP1;CNIH4;SIPA1;BET1
33	CHD7 K562 hg19	81/2000	0.00771851306579154	0.190857777626845	0	0	1.36477331943721	6.63843967969368	INVS;TRAM1;TMEM41B;ZFAND6;TMEM53;ZC3H6;TSPAN12;COX6A1;ZFYVE1;CLYBL;COIL;SIN3A;TRIM24;NPTN;BCAP29;KAT7;ZNF688;SEC62;TRIM65;NUDT13;BATF2;ATP6V1G2;ZER1;ATRX;NSMCE1;SIRT5;COQ10A;SIRT2;TSN;ATRN;SIKE1;TMX4;ZFYVE16;XRN1;BBS12;TMX1;ZNF517;ZNF436;FAM161B;SEC22B;ISCU;ITGB3BP;COPB2;ZNF197;ZNF391;COPB1;COX18;CLCN3;NSL1;CNPY4;BLOC1S3;ZKSCAN3;ZNF425;ZNF268;ZBED5;ATP6V1C1;TMEM30A;JUP;ZNF140;YTHDF3;ZNF260;TMEM50A;B3GAT3;TRAPPC4;CMTM6;ATP2B4;BFAR;NR0B2;TMEM60;COPS4;ABTB1;TMEM59;KBTBD4;SEPSECS;YEATS2;ZFP62;ZNF579;SERINC1;YPEL5;TMEM19;TRIM32
34	RCOR1 K562 hg19	132/3501	0.00828379833030352	0.198811159927284	0	0	1.28278948988158	6.14899200123072	ZNF572;ATP8A1;ZFYVE1;CLU;TPGS2;ZNF449;NUDT18;NUDT17;KAT7;ATXN7L1;SEC62;AZI2;TRIM21;NUDT13;TMEM8B;ZNF441;ZNF285;TOMM20L;NSMCE1;FBXW2;NRBP1;TMX4;XRN1;TMX1;ISCU;ZNF671;ABCB6;COL13A1;ABHD4;FECH;COX16;ZNF391;COPB1;YTHDC2;TMTC3;ZNF23;SDSL;ZNF24;CORO1B;FAM171A2;COMMD8;SGPL1;FGGY;XRRA1;BLOC1S3;NPHP1;ZNF546;ZBED5;TRPM4;B3GALNT2;TMEM86A;ABCA5;JUP;FAM78A;TRAPPC4;TMEM192;XRCC1;ABTB1;SEPSECS;IRAK1BP1;FBXL2;SERINC3;FGF13;CNIH4;ABCD4;TRAM1;TNFAIP8;SH3KBP1;COX4I1;ZNF43;TMEM53;SGCE;FCRLB;KCNT1;SIN3A;ZMYM4;ITGAX;SH3BGRL2;BBS9;SH3BGRL3;ZNF766;ATP7A;ZNF485;ZNF484;TSC22D4;SHPRH;ATRX;TRPT1;NRG2;COQ10A;SIRT2;FAM189B;BDH2;NPC2;TRNP1;SEC22B;B4GALT7;TRIM55;BLVRA;ITGB3BP;ZNF233;BCAT2;SF3B2;TMF1;NPL;FAM214B;NSL1;NT5DC1;CNPY4;TMEM203;ZNF585B;YKT6;ZNF224;ZNF586;JAM3;NQO1;ZNF461;ZNF582;TMEM30A;YTHDF3;ZFC3H1;FBXL15;SEMA4F;KBTBD3;TPPP3;ABCB10;FAM183A;XPNPEP3;TRIM32;CLUAP1;FAM50B;BET1
35	ZBTB7A ECC-1 hg19	77/1896	0.0087565093043157	0.204151759780618	0	0	1.36641820004527	6.47403195301081	ZBTB26;ZDHHC1;COMT;CLU;ZDHHC4;KCNT1;SH3PXD2A;YWHAQ;ZMYM4;TMEM38A;SEC62;TRIM65;TMEM8B;ZNF485;SHPRH;ZER1;TSC22D1;FBXO2;NSMCE1;SIRT5;ZDHHC13;TRPT1;ATP11B;JOSD2;TMEM42;ZCRB1;TRPC4AP;NRBP1;KAT2B;TPST1;ATRN;FAM189B;FCHSD2;BBS12;ZADH2;ZNF517;ZNF318;TRNP1;B3GNT3;SFT2D2;B4GALT6;SFT2D1;BLVRA;KANK3;BCAT2;FECH;FBLIM1;ZNF391;ZBTB45;NTPCR;FBXO43;FAM214A;NSL1;FBXL20;FAM160B2;NRAS;KCNMB4;ZNF425;BEND5;ZNF740;ATP6V1C1;CNTLN;KCNJ10;TMEM192;NR2F6;SH3YL1;TMEM234;ABCB10;TMEM98;ABI2;TMEM54;ZFP62;NT5C1A;NOXA1;ZNF579;COPG2;YPEL3
