	Term	Type	Overlap	P.value	Adjusted.P.value	Genes
21	THAP1	hg19	62/1775	0.00142376922650947	0.054080201481249	ITSN2;FANK1;TRMU;ZC3H8;ZDHHC7;AUP1;SIPA1L3;BICD2;TMEM222;SENP5;TRIM28;XPO5;FBXO4;ZNF689;ZNF764;NSUN2;ZBTB34;TRAF2;IQCC;TRNAU1AP;TOMM40L;TRAF4;KAT6A;TMEM79;SIK3;BDP1;ZNF276;SF3B4;IPPK;ZNF593;TOMM40;SFSWAP;ZBTB49;NPRL3;KATNB1;TRMT2A;ZNF2;NRF1;IWS1;CORO1C;FAM83G;ZNF507;ZNF746;ZC3H18;BANP;ZNF341;SF3A2;SGTA;B3GALT6;ISG15;NUP153;ZBTB11;TRIT1;CNOT4;NPLOC4;ZNF74;BHLHE40;TRIM35;ABCE1;CKLF;TRMT61B;ATR
22	NRF1	hg19	68/2000	0.00165686891793042	0.054080201481249	ZNF451;FASTKD2;ZC3H8;IPO4;YY1;SENP5;SIN3B;ZNF529;ZNF280C;XPO5;FBXO4;ZNF367;TNPO2;NSUN5;SFMBT1;FBXW11;TOMM34;AXIN1;YOD1;IQCC;AXIN2;TRNAU1AP;YDJC;KATNAL1;TRAF3;KAT6A;TMEM79;IRF2;BIRC6;ITGB1BP1;SF1;ZNF593;SEMA7A;YTHDC1;ZBTB48;ZBTB43;CLEC16A;NRF1;COCH;FBXO42;NT5C;BAG5;SEC14L1;NRBF2;NR2C2AP;ZNF382;CNBP;XRCC2;TNFRSF10B;B3GALT6;TNFRSF10A;ISG15;NR1D1;FANCB;TRIT1;FBXO31;TNFRSF10D;CLK1;BCL6;KANSL2;SGSM3;AAK1;TRIM35;ZNF614;FARSA;KBTBD8;FARSB;ZNF574
23	ELK4	hg19	68/2000	0.00165686891793042	0.054080201481249	ITSN2;ZNF330;ZNF451;TP53RK;ZFAND2A;TMEM223;ZNF408;ZNF280C;TRAPPC12;ZNF689;ZNF764;ZNF202;ABT1;SEC13;NSUN5;FBXW11;COG3;TOMM34;TRNAU1AP;NPC1;TMX2;TRAF6;BIRC6;NSRP1;TRIM11;TRIM56;ZNF276;IPPK;SF3B3;YTHDC1;SFSWAP;ZBTB48;ZBTB43;CLEC16A;TRMT2A;BCL2L13;ATXN2;BAG5;SEC14L1;ZNF707;ZC3H18;ZNF621;NR2C2AP;ZNF143;SF3A2;SEC24A;FBXO38;SIAH2;TNFRSF10B;FBXL18;TNFRSF10A;ZBTB11;YY1AP1;FBXL12;ZC3HC1;COPS3;BCL6;KANSL2;TRMT6;AAK1;ZNF778;SFXN1;INTS7;TRMT11;FARSA;ZNF653;ZNF530;ATR
24	BACH1	hg19	68/2000	0.00165686891793042	0.054080201481249	ZNF131;ZFAND2A;CLTB;ZC3H8;SIPA1L3;ZNF48;TMEM222;TMEM223;CNST;ZNF408;BCL7B;FBXO4;TNFRSF8;JUNB;KCNH1;IQCB1;ABT1;KCNH4;SEC13;NSUN2;COQ10B;NPC1;TMX2;ZNF317;BIRC6;ZNF598;ZNF276;IPPK;ZNF593;YTHDC1;SFSWAP;CLEC16A;TRMT2A;IWS1;SEC14L1;ZNF707;ZNF628;BEND3;ZNF668;ZC3H18;ZNF621;NR2C2AP;JUN;ZNF142;ZNF263;YTHDF2;XRCC2;SGTA;TNFRSF10B;NR1D2;TNFRSF10A;NR1D1;YY1AP1;FBXO30;TRIT1;FBXO31;CNOT4;CLK1;KANSL2;CLCF1;SGSM3;ZNF778;ZNF777;FAU;FARSA;ABCE1;ZNF653;ZNF410
25	HA-E2F1	hg19	68/2000	0.00165686891793042	0.054080201481249	ZNF451;SETD2;ZMYND19;CLTB;ZDBF2;ZFYVE28;TMEM222;XPO4;TMEM44;XPO6;ZC3H12A;FAM53B;ATXN7L2;ABCC1;NSUN5;SFMBT1;NSUN2;ZBTB34;TRAF2;IQCC;TRNAU1AP;BAZ1B;CLIP1;NPC1;TRAF4;BIRC6;ITGB1BP1;TSNARE1;ZFPM1;ZNF473;TP53I13;ZNF592;CORO1C;FBXO42;FAM83H;FAM83G;ZDHHC18;TMEM201;BAG5;SERTAD2;BAHD1;ISOC1;ZC3H18;ATRIP;CNNM4;ZBED4;COX10;BANP;ZNF143;SF3A2;IRX5;CMTM4;CNBP;B3GALT6;BICC1;ABHD15;NR4A2;YRDC;NR6A1;NR4A3;KANSL2;AAK1;TRIM35;SFXN4;ZNF778;INTS7;FERMT2;ATR
26	RXRA	hg19	10/139	0.00183840516807203	0.0576976391210298	ATXN2;TNFRSF12A;FAP;FAM184A;ABHD2;CLCF1;BHLHE40;AAK1;ZBTB7B;ZNF367
27	MYC	hg19	97/3080	0.00196145351191793	0.0592794839157418	ZNF330;COL12A1;TSEN2;IPO4;ZDBF2;CNST;FBXO4;ZNF689;ZNF202;ZNF565;ABT1;TOMM34;ATXN2L;TMEM79;ZNF276;NPRL3;TRMT2A;ATXN2;SEC14L1;ZNF668;ATRIP;ZC3H14;COX10;NR2C2AP;ZNF143;ZNF142;ZNF263;FBXO38;TNFRSF10B;NR1D2;B3GALT6;TNFRSF10A;NUP153;NR1D1;TNFRSF10D;CNOT4;YRDC;NR4A3;SFXN4;INTS7;INTS6;FARSA;FARSB;ATR;SETD5;ZNF131;FEN1;NRP2;SH2D4A;SETD6;NRARP;SIPA1L3;SERP1;NUDCD1;XPO4;ZNF408;ZNF280C;XPO5;BCL7B;ZNF764;TNPO2;ZNF121;NSUN5;NSUN2;FAM207A;TRAF2;BAZ1B;YDJC;SFPQ;BIRC6;BDP1;NSRP1;ZNF598;TRIM56;ZNF593;SF3B3;NUFIP1;ZBTB49;ZNF2;TMEM201;ZNF628;SERTAD2;ZNF622;ZNF621;SF3A2;SEC24A;SGTB;CNBP;SGTA;TRMT1;KANSL2;SERBP1;TRMT6;ZNF614;FAU;TRMT61A;TRMT61B
28	FOS	hg19	67/2000	0.00257947018275466	0.0725809541078554	BCAR3;ZNF330;ZNF131;FASTKD2;ZFAND2A;COL12A1;CLTB;ZDHHC7;IPO4;SH3RF1;SERP1;XPO4;TMEM44;FBXO4;ZNF764;JUNB;ABT1;SEC13;ABCC1;NSUN3;COQ10B;NPC1;KATNAL1;KAT6A;TRAF6;ZNF516;NSRP1;SF1;TRIM56;ZNF276;IPPK;ZNF593;SEMA7A;ABHD2;ZBTB49;ZBTB43;SGMS2;BCL2L13;FAM83G;SEC14L1;BAG1;BEND3;ISOC1;ZNF143;JUN;ZNF142;ZNF263;SF3A2;YTHDF2;SEC24A;FEM1A;FBXO38;SIAH2;TNFRSF10A;NUP153;NR1D1;FBXO31;TNFRSF10D;CLK1;IRGQ;NR6A1;CLCF1;ZNF614;TRIM36;KBTBD8;ZNF410;BCAR1
29	RELA	hg19	67/2000	0.00257947018275466	0.0725809541078554	ITSN2;SETD5;TNFAIP3;NRARP;AUP1;TNFSF13B;ZC3H12C;CNST;NUDCD1;XPO6;XPO5;JUNB;ZNF565;KCNH4;ITGA4;TRAF1;TRNAU1AP;BAZ1B;COQ10B;ATXN2L;ZEB1;TRAF4;TRAF3;KAT6A;IRF2;BIRC6;ITGB1BP1;IPPK;ZCCHC8;ZNF473;ZNF593;SEMA7A;SELPLG;FBXO48;TRMT2A;CORO1C;SEC14L1;ZNF507;CLPTM1;ISOC1;ZNF668;SHOC2;NRBF2;ZNF143;ZNF341;SEMA4A;JUN;SF3A2;SEC24A;SIAH2;SGTA;TNFRSF10B;NUP153;FBXO30;FBXO31;CNOT4;NR4A2;TRMT6;AAK1;INTS7;INTS6;ABCE1;ZNF653;TRMT61B;ZNF574;BCL2L1;ATR
30	RELA	hg19	47/1302	0.0029150448491228	0.0792892198961402	ITSN2;SF3B4;SETD5;SEMA7A;SF3B3;NUFIP2;ZFAND2A;FBXO48;TNFAIP3;AUP1;NRF1;ZC3H12C;BAIAP2L1;SEC14L1;XPO5;ITGB8;ATXN7L2;JUNB;SH2B3;ZNF143;ZNF341;JUN;SEC24A;ITGA4;TSC22D2;B3GALT6;NUP153;TRAF1;BAZ1B;COQ10B;CLK4;FBXO31;ATXN2L;NPC1;TRAF4;TRAF3;KAT6A;TMEM238;BHLHE40;IRF2;B3GNT2;BIRC6;ITGB1BP1;INTS6;TRMT11;FAU;BCL2L1
31	PAX5	hg19	35/907	0.00354098775801065	0.0848381126510459	ITSN2;SF3B4;SETD5;SEMA7A;NRP2;TRIO;SELPLG;ZFAND2A;CLEC16A;NRF1;ZFYVE28;ZC3H12C;TMEM222;CNST;BAG5;SERP1;CLPTM1;FBXO4;JUNB;SH2D5;ZNF200;ZNF341;SEC13;SF3A2;YTHDF2;ITGA4;FBXW7;ZFR;CNOT4;COPS3;SERBP1;BHLHE40;SIK3;BIRC6;BDP1
32	ATF3	hg19	49/1386	0.00358935764350258	0.0848381126510459	ZNF330;FEN1;ZFAND2A;TNFAIP3;TSEN2;ZFYVE28;SERP1;SENP5;XPO4;ZNF367;TNPO2;ABT1;FBXW7;IQCC;FBXO10;ZFY;ZEB1;KAT6A;SIK3;BDP1;ZNF593;NUFIP1;ISG20L2;CLEC16A;FBXO48;TRMT2A;ZNF2;BAG5;NUAK2;SEC14L1;ZNF507;ZNF628;ZC3H18;ATRIP;ZNF143;FEM1A;SGTA;FBXL18;B3GALT6;NUP153;CNOT4;IRGQ;BCL6;ZNF614;ZNF778;FAU;ABCE1;TRMT61A;TRMT61B
33	ELF1	hg19	67/2030	0.00367314312669654	0.0848381126510459	ZNF451;FEN1;TP53RK;ZFAND2A;AUP1;SIPA1L3;TMEM222;CNST;SERP1;NUDCD1;ZNF408;TRAPPC12;ZNF689;ZNF764;JUNB;ZNF202;NSUN5;NSUN3;COG3;FAM207A;TRNAU1AP;COQ10B;NPC1;TMX2;TRAF6;TMEM79;IRF2;ZNF317;KCTD13;BIRC6;TSNARE1;TRIM11;IPPK;ZNF473;CLEC16A;KATNB1;TRMT2A;IWS1;BAG5;SEC14L1;BAHD1;BAG1;ZNF668;ZC3H18;ZNF622;ZNF621;NR2C2AP;ZNF143;ZNF142;SF3A2;YTHDF2;SEC24A;FBXO38;TRMT1;B3GALT6;FBXO31;FBXL12;ZC3HC1;YRDC;TRMT6;AAK1;TRIM35;ZNF778;ZNF655;TRMT11;ZNF410;ATR
34	BRCA1	hg19	66/2000	0.00395079446169086	0.0848381126510459	ZNF330;ZNF451;FEN1;AUP1;IPO4;YY1;TMEM222;TMEM223;SENP5;NUDCD1;XPO4;ZNF408;XPO5;FBXO4;ZNF689;ZNF565;IQCB1;ABT1;ZNF121;SEC13;NSUN5;NSUN3;ZFR;IQCC;TRNAU1AP;TRAF4;BIN1;BDP1;CLOCK;ZNF597;SF1;ZNF276;ZCCHC8;ZNF593;INTU;ABHD2;ZBTB49;NPRL3;ZBTB43;ZC3HAV1;SGMS2;FAM83G;BAG5;ZNF628;ZNF703;ZNF746;ZNF621;ATRIP;COX10;ZNF143;JUN;XRCC2;NR1D1;ZC3HC1;CLK1;YRDC;ZDHHC9;KANSL2;ZNF614;ZNF778;TRMT11;ZNF653;TRMT61A;CKLF;BCAR1;FARSB
35	POLR2A	hg19	66/2000	0.00395079446169086	0.0848381126510459	KCNG1;NRP2;FAM89A;NRARP;ZDHHC7;TSEN2;SIPA1L3;NPPC;SIN3B;NUDCD1;ZNF408;ZC3H12A;SERAC1;JUNB;IQCB1;ABT1;NSUN5;NSUN3;FAM207A;ZBTB34;BAZ1B;COQ10B;NPC1;TRAF3;CNKSR3;ZBTB49;NRF1;FBXO42;BEGAIN;ITPRIPL2;BCL2L13;FAM83G;NUAK1;ZDHHC18;BAG5;ZNF707;BAG1;CLPTM1;ABL2;ZC3H18;ZNF621;ATRIP;CNNM4;NR2C2AP;ZNF143;SEC24A;ZNF382;XRCC2;SGTA;NUP153;ZFHX4;TRIT1;FBXO31;ZC3HC1;FAM160A1;BCL9;YRDC;SH3BP5L;NR4A3;COL9A1;TRMT61A;KBTBD8;CKLF;FERMT2;BCL2L1;ATR
36	E2F4	hg19	66/2000	0.00395079446169086	0.0848381126510459	ZNF451;SETD6;CLTB;TSEN2;ZNF48;TMEM44;FGFR1OP2;ZC3H12A;FBXO4;TNFRSF8;ZNF689;ZNF764;ATXN7L2;JUNB;ZNF367;KCNH1;IQCB1;SEC13;FBXW11;NSUN2;TRAF2;IQCC;TRNAU1AP;BAZ1B;TMEM79;SIK3;BIRC6;ITGB1BP1;TRIM11;SF1;TRIM56;ZCCHC8;ZNF593;SF3B3;NUFIP1;SFSWAP;ABHD2;ZBTB48;CLEC16A;IWS1;ZNF628;SERTAD2;ZNF746;ISOC1;ZNF621;ATRIP;CNNM4;ZNF142;ZNF263;SGTA;B3GALT6;ZBTB11;FBXO30;FBXO31;CNOT4;NR4A2;NPLOC4;TRMT6;AAK1;SFXN4;INTS7;FAU;KBTBD8;CKLF;TRMT61B;ATR
37	MXI1	hg19	66/2000	0.00395079446169086	0.0848381126510459	AVEN;ZNF451;FEN1;FASTKD2;CLTB;NRARP;SIPA1L3;ZNF48;BICD2;ZDBF2;TMEM223;CNST;BAIAP2L1;TMEM44;ZNF408;FBXO4;TNFRSF8;SERAC1;ATXN7L2;ZNF367;SH2D5;KCNH4;AXIN1;FAM207A;IQCC;AXIN2;FBXO10;TOMM40L;KATNAL1;KCTD13;SIK3;ITGB1BP1;CLOCK;ZNF597;SF3B3;NUFIP1;TOMM40;SFSWAP;NPRL3;ZBTB48;IWS1;ZDHHC18;BAG5;ZNF628;ZNF703;BEND3;ABL2;ZC3H18;SHOC2;CNNM4;ZNF142;ZNF263;SEC24A;SGTB;FBXL18;NUP153;CORO2B;FBXL12;ZC3HC1;YRDC;TRMT6;TRIM35;SFXN4;TRMT61B;ZNF574;ZNF530
38	PHF8	hg19	66/2000	0.00395079446169086	0.0848381126510459	SETD2;ZNF131;NRARP;ZDHHC7;TSEN2;TRIM28;TMEM44;ZNF529;FGFR1OP2;BCL7B;SERAC1;ZNF764;IQCB1;NSUN2;FAM207A;TRAF2;IQCC;FBXO10;CLIP1;NPC1;KCTD13;SIK3;B3GNT2;ITGB1BP1;NSRP1;ZFPM1;IPPK;TP53I13;NUFIP1;SFSWAP;ZBTB49;TMEM74;IWS1;FBXO42;FAM83H;BCL2L13;ZDHHC18;ZNF621;ZNF620;TRIM44;ZBED4;BANP;ZNF143;ZNF142;SEC24A;ZNF382;KCNB1;FBXO38;FBXL18;YY1AP1;FBXO30;BICC1;FAM160A1;YRDC;TRMT6;ZNF74;TRIM35;ZNF614;SFXN4;INTS7;FAU;TRMT61A;FERMT2;TNRC6A;TRMT61B;ATR
39	SIN3A	hg19	45/1259	0.0042675144062747	0.0892895321928246	ZNF451;ZNF131;FEN1;SF3B3;FASTKD2;SETD6;ZBTB49;CLEC16A;FBXO48;SGMS2;TSEN2;ZNF48;TMEM222;SEC14L1;SERP1;NUDCD1;ZNF408;FGFR1OP2;ISOC1;ZC3H18;ZNF622;ZNF764;ATRIP;ZNF202;COX10;ABT1;ZHX2;SEC24A;CNBP;NSUN3;TRMT1;TNFRSF10A;COQ10B;SFPQ;TRMT6;TRIM35;INTS7;FARSA;TRMT61A;ZNF410;SF1;FARSB;ZNF530;TRIM56;ATR
40	FOSL2	hg19	21/469	0.00443854752042501	0.0905463694166702	SF3A2;INTU;TNFRSF12A;ABHD2;COL12A1;XYLT1;NR1D1;SH3RF1;BCL9;FAM83G;NUAK1;SERTAD4;FAP;FAM184A;CLCF1;ZBED2;ZBTB7B;ZNF367;SH2D5;ZNF620;BCAR1
41	NR3C1	hg19	12/211	0.00480364966190908	0.0935469414666803	XPO6;TMEM79;ZNF317;ZNF614;FBXL18;YOD1;NUP153;ZBTB7B;FARSA;TRMT61B;BANP;FBXO31
42	ATF3	hg19	32/825	0.00481491610490266	0.0935469414666803	FEN1;NUFIP1;ZFAND2A;CLEC16A;TRMT2A;ZNF2;TSEN2;ZFYVE28;BAG5;ZNF507;ZC3H18;ZNF367;TNPO2;BANP;ABT1;ZNF143;FEM1A;FBXW7;NSUN2;SGTA;B3GALT6;NUP153;IRGQ;ZEB1;BCL6;ZNF614;SIK3;ZNF778;B3GNT2;BDP1;TRMT61B;TRIM11
43	BHLHE40	hg19	72/2249	0.00544755671820497	0.0971469033280096	ZNF131;FEN1;FASTKD2;SETD6;BHLHE41;TNFAIP3;SIPA1L3;NPPC;SERP1;ZNF408;XPO6;ZNF280C;FBXO4;FAM53B;ATXN7L2;JUNB;ZNF367;ABT1;NSUN5;NSUN3;ZFR;TOMM34;FAM207A;AXIN2;BAZ1B;FBXO10;COQ10B;YDJC;KAT6A;IRF2;KCTD13;BIRC6;CLOCK;ZNF593;SEMA7A;SF3B3;NUFIP1;ABHD2;ZBTB49;NPRL3;TRMT2A;JAKMIP1;FAM83G;ATXN2;SEC14L1;ZNF746;ISOC1;NRBF2;CNNM4;TRIM44;ZNF263;YTHDF2;CNBP;ZBTB10;NR1D2;TRMT1;NR1D1;FBXO30;TRIT1;FBXO31;BCL9;NR6A1;NR4A3;TRMT6;BHLHE40;AAK1;SFXN4;ZNF778;ZNF410;FARSB;ZNF574;ATR
44	MAX	hg19	107/3575	0.00570213018923301	0.0971469033280096	ZNF451;TP53RK;ZDHHC7;AUP1;TSEN2;IPO4;CNST;FBXO4;ABT1;SFMBT1;FBXW11;TOMM34;ATXN2L;ZNF317;KCTD13;INTU;YTHDC1;ABHD2;NPRL3;TRMT2A;FBXO42;ATXN2;SEC14L1;ABL2;ZC3H18;NRBF2;ATRIP;NR2C2AP;ZNF143;ZNF142;TNFRSF10A;NUP153;FANCB;CNOT4;ZC3HC1;CLK1;NR4A2;BCL9;SFXN4;ZNF778;INTS7;ZNF655;ZNF410;FARSB;ZNF530;ATR;SETD5;ZNF131;FEN1;SH2D4A;FASTKD2;SETD6;NRARP;SIPA1L3;SERP1;NUDCD1;XPO4;TMEM44;ZNF408;ZNF280C;BCL7B;ITGB8;ZNF764;ZNF367;TNPO2;ZNF121;SEC13;NSUN5;NSUN2;NSUN3;ZFR;IQCC;BAZ1B;COQ10B;SFPQ;TRAF3;IRF2;BIRC6;BDP1;TRIM56;SF3B3;NUFIP1;SELPLG;NUFIP2;ZBTB49;ZNF2;TRAK1;ZNF628;ZNF622;ZNF621;SH2B3;TRIM44;SF3A2;CMTM4;SGTA;TRMT1;TRIT1;IRGQ;SGSM3;TRMT6;ZNF74;ZNF614;TRMT61A;CKLF;BCAR1;TNRC6A;TRMT61B
45	BHLHE40	hg19	65/2000	0.00595262888039275	0.0971469033280096	SH2D4A;BHLHE41;ZC3H8;TNFAIP3;ISM1;IPO4;TMEM222;XPO6;FAM53B;SERAC1;FGFBP3;ZNF367;TNPO2;KCNH1;SFMBT1;TSC22D2;FAM207A;AXIN2;COQ10B;ATXN2L;ZEB2;KATNAL1;CNKSR3;IRF2;SIK3;BIRC6;TRIB3;NSRP1;NUFIP1;YTHDC1;TRANK1;TRMT2A;NRF1;NT5C;FAM83G;ATXN2;NUAK2;SEC14L1;BAG2;ZNF507;SERTAD2;ZC3H18;NRBF2;ZBTB7B;SH2B3;TRIM44;ZNF263;SEC24A;ZBTB10;NR1D1;FANCB;YY1AP1;FBXO30;TRIT1;FBXO31;CNOT4;NR6A1;NR4A3;BCL6;CLCF1;CNOT3;BCOR;FAU;TRMT61A;ZNF574
46	POLR2A	hg19	65/2000	0.00595262888039275	0.0971469033280096	ITSN2;ZNF451;FEN1;TP53RK;FAM89A;CLTB;AUP1;ZNF48;ZFYVE28;NPPC;SENP5;SIN3B;ZNF408;TRAPPC12;ATXN7L2;JUNB;ZNF202;TNPO2;ZNF121;TNFRSF12A;NSUN5;NSUN3;ZBTB34;BAZ1B;COQ10B;NPC1;CNKSR3;ZNF317;BIRC6;TRIM11;TRIM56;IPPK;ZNF593;SEMA7A;NUFIP1;NUFIP2;ZBTB49;CLEC16A;FBXO48;NRF1;COCH;ZDHHC18;NUAK2;ZNF707;ZNF746;ISOC1;ZNF382;XRCC2;SGTA;FBXO30;TRIT1;TNFRSF10D;ZC3HC1;BCL9;NPLOC4;NR6A1;ZDHHC9;KANSL2;AAK1;SFXN4;ZNF778;FAU;TNRC6A;ATR;TP73
47	YY1	hg19	65/2000	0.00595262888039275	0.0971469033280096	ITSN2;AUP1;BICD1;TMEM222;TMEM223;SERP1;SIN3B;XPO4;ZNF408;FGFR1OP2;ZNF689;ZNF764;ATXN7L2;ZNF565;ABT1;ZNF121;TRNAU1AP;BAZ1B;TOMM40L;SFPQ;ZEB1;TMX2;KAT6A;TMEM79;ZNF317;TSNARE1;NSRP1;SF1;IPPK;ZCCHC8;SF3B3;INTU;SFSWAP;ZNF2;NRF1;IWS1;FBXO42;BCL2L13;BAG5;ZNF507;ZC3H18;ZNF621;CNNM4;ZNF143;FEM1A;FBXO38;SGTA;FBXL18;TRMT1;B3GALT6;NUP153;ZBTB11;TRIT1;FBXO31;CNOT4;ZC3HC1;CNOT3;ZNF614;INTS7;TRMT11;FAU;FARSA;TNRC6A;TRMT61B;ATR
48	JUN	hg19	65/2000	0.00595262888039275	0.0971469033280096	ZNF330;SETD2;SETD6;CLTB;TNFAIP3;ZDHHC7;AUP1;CLDN1;BACH2;IPO4;NPPC;TMEM222;KCNH1;ZNF200;IQCB1;ZNF121;FAM207A;TRNAU1AP;BAZ1B;TOMM40L;CLDN4;ISL2;TRAF4;KAT6A;FETUB;BDP1;SF3B4;ZNF593;YTHDC1;ZBTB49;KATNB1;TRMT2A;CLCN1;BCL2L13;FBXO40;FAM83G;ATXN2;ZNF507;ZC3H14;ZNF143;ZNF341;JUN;ZNF142;YTHDF2;SEC24A;FBXO38;SIAH2;XRCC2;FBXL18;ISG15;NUP153;NR1D1;ZBTB11;CLK4;FBXO30;ZC3HC1;FAM160A1;NR4A3;BCL6;ZDHHC9;TRMT6;FGF12;ZNF410;ZNF530;ATR
50	GTF2F1	hg19	65/2000	0.00595262888039275	0.0971469033280096	BCAR3;ZNF330;ZC3H8;ISM1;TSEN2;CLDN1;BACH2;NPPC;TMEM223;CNST;SERP1;XPO5;FBXO4;ZNF689;SERAC1;FGFBP3;JUNB;ZNF367;ZNF565;TNPO2;IQCB1;ZNF121;SEC13;SFMBT1;FBXW11;TOMM34;TRNAU1AP;TOMM40L;SFRP1;TMEM79;TRIM11;SF1;ZNF593;SEMA7A;NPRL3;ZBTB48;ZBTB43;TRMT2A;CORO1C;NT5C;ATXN2;NUAK1;ZNF707;ZNF628;NRBF2;ZNF622;ZNF620;FAM83B;NR2C2AP;ZNF143;ZNF341;SEC24A;FBXO38;CNBP;FANCB;ZIC5;COPS3;YRDC;NPLOC4;ZNF778;FAU;FARSA;CKLF;FERMT2;FARSB
52	POU2F2	hg19	56/1684	0.00674617001629384	0.103053488247307	FEN1;NRARP;ZDHHC7;SERP1;XPO4;ZNF408;ZNF280C;XPO5;FBXO4;TRAPPC12;JUNB;ABT1;ZNF121;SEC13;NSUN5;NSUN3;TRAF1;COQ10B;SFPQ;NPC1;TMEM79;ZNF317;NSRP1;SF1;ZNF276;IPPK;ZCCHC8;NUFIP1;SELPLG;NUFIP2;ZBTB43;CLEC16A;CORO1C;NT5C;BCL2L13;ATXN2;SEC14L1;ZNF668;ZNF621;ZNF143;FBXO38;CNBP;XRCC2;FBXL18;ZBTB11;FBXO31;CNOT4;ZC3HC1;COPS3;NPLOC4;KANSL2;SGSM3;AAK1;ZNF655;FAU;ATR
53	MYC	hg19	143/5003	0.00677467750974959	0.103053488247307	FAM89A;COL12A1;IRS2;ZDHHC7;AUP1;ISM1;YY1;NPPC;CNST;FGFR1OP2;FBXO4;FAM53B;ZNF689;ATXN7L2;ZNF202;KCNH1;ABT1;ZBTB39;FBXW11;COG3;TOMM34;CLIP1;KAT6A;TMEM79;ZNF317;KCTD13;SF1;IPPK;ZNF672;ZCCHC8;NUMBL;INTU;YTHDC1;ABHD2;NPRL3;CLEC16A;TRMT2A;NRF1;ZBTB2;FAM83H;BCL2L13;ATXN2;SEC14L1;ZNF703;ISOC1;ZNF668;ZC3H18;NRBF2;ATRIP;COX10;NR2C2AP;ZNF143;ZNF263;XRCC2;NR1D2;B3GALT6;TNFRSF10A;ISG15;NUP153;NR1D1;FANCB;CLK4;ZC3HC1;CLK1;COPS3;YRDC;NPLOC4;NR4A3;TMEM238;CNOT3;AAK1;FARSA;FGF12;FERMT2;FARSB;BCAR3;AVEN;B4GALT2;ZNF131;NRP2;ZNF250;SETD6;ZFAND2A;BHLHE41;CLTB;ZC3H8;NRARP;JPH1;SIPA1L3;SERP1;SENP5;NUDCD1;ZNF408;ZNF280C;TNPO2;IQCB1;ZNF121;SEC13;NSUN5;TMEM40;FAM207A;IQCC;TRNAU1AP;BAZ1B;YDJC;SFPQ;TRAF3;TRAF6;BIRC6;ITGB1BP1;BDP1;NSRP1;ZNF597;TRIM56;ZNF593;SF3B3;TP53I13;ZNF592;NUFIP1;TOMM40;NUFIP2;ZBTB43;ZDHHC18;TMEM201;ZNF628;SERTAD2;ZNF746;ZNF622;ZNF620;SF3A2;FEM1A;TRMT1;TRIT1;KANSL2;SGSM3;TRMT6;ZNF614;FAU;TRMT61A;KBTBD8;CKLF;BCAR1;TRMT61B
54	SIX5	hg19	67/2086	0.00681971613401294	0.103053488247307	ZNF451;FEN1;AUP1;SIPA1L3;IPO4;BICD2;ZFYVE28;TMEM222;SERP1;NUDCD1;ZNF408;XPO6;ZNF689;ATXN7L2;ZNF565;TNPO2;ZNF200;SEC13;FBXW11;COG3;ZFR;FAM207A;YDJC;ZDHHC14;KATNAL1;TMEM79;ZNF317;TSNARE1;BDP1;ZNF276;IPPK;ZCCHC8;ZNF473;SFSWAP;CLEC16A;FBXO48;KATNB1;TRMT2A;ZNF2;IWS1;ZNF628;ABL1;ZNF668;SHOC2;BANP;ZNF263;FEM1A;FBXO38;FBXL18;B3GALT6;NUP153;NR1D1;FBXO31;CNOT4;ZC3HC1;SH3BP5L;NR6A1;BCL6;SERBP1;ZNF74;AAK1;ZNF614;TRIP10;FARSA;KBTBD8;TRMT61B;ZNF530
55	ATF2	hg19	62/1906	0.00707112787804067	0.10490982451784	ZNF330;FEN1;SETD6;CLTB;BACH2;IPO4;TMEM222;SERP1;ZNF408;FGFR1OP2;ZNF764;ABT1;ZNF121;SEC13;NSUN3;TRNAU1AP;BAZ1B;ISL2;SFPQ;TMEM79;BDP1;NSRP1;SF1;IPPK;ZCCHC8;ZNF593;NUFIP1;NUFIP2;YTHDC1;TRMT2A;NT5C;BCL2L13;FBXO40;SEC14L1;NRBF2;ZNF621;ZNF143;YTHDF2;KCNB1;FBXO38;CNBP;XRCC2;FBXL18;TRMT1;ZBTB11;ZFHX4;ZC3HC1;NR4A2;COPS3;IRGQ;NR4A3;BCL6;KANSL2;SGSM3;ZNF614;INTS6;TRMT11;ABCE1;ZNF410;TRMT61B;FARSB;ATR
56	SIX5	hg19	46/1334	0.00737660403321596	0.107487658769718	ZNF276;IPPK;ZCCHC8;ZNF451;FEN1;SFSWAP;CLEC16A;FBXO48;TMEM74;AUP1;IWS1;TMEM222;SERP1;NUDCD1;ZNF628;ZNF668;ZNF689;ZNF764;TNPO2;ZNF200;SEC13;FEM1A;FBXW11;FBXO38;ZFR;FAM207A;FBXL18;B3GALT6;NR1D1;ZBTB11;TOMM40L;FBXO31;CNOT4;ZC3HC1;NR6A1;TMEM79;SERBP1;ZNF74;ZNF317;AAK1;ZNF614;TSNARE1;FARSA;BDP1;KBTBD8;ZNF530
