	Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
521	ERBB2 knockdown 96h A549	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF562;MLXIP;ZNF440;GMEB2;ZNF460;ZNF250;DOT1L;ZNF79;POU2F2;PRDM10;NR2F6;LARP1;MYC;PKNOX1;ZNF444;RBM6
522	GPR112 knockdown 96h A549	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF287;ZFHX2;GFI1;FOXK2;TBX6;ETV3;FOXP3;HIC2;ZXDB;SNAI1;ZNF768;DVL3;ZNF500;CLOCK;ZBED4;ZSCAN2
523	GPR133 knockdown 96h A549	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	KLF12;ZC3H3;ARNT;NFATC1;IKZF5;ZNF16;ELK4;RFX7;NKRF;TAL1;ID1;ZNF536;ZBED4;GABPA;ZNF343;TAF1
524	KCNG1 knockdown 96h A549	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	GMEB1;ZNF460;PRDM9;SATB2;ZC3H3;SRF;DOT1L;UBR4;RFX3;IKZF2;ZNF79;SP2;ZKSCAN5;E2F3;ZNF324;ZNF500
525	KCNQ1 knockdown 96h A549	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZBTB39;KLF11;PRDM9;SRF;GTF2F1;ZNF16;ZNF7;IRF4;ZXDB;ZNF280B;SNAPC4;SRY;CLOCK;ZNF136;ATF3;ZBED4
526	KDR knockdown 96h A549	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF550;PBRM1;ZBTB1;RFX3;ARNT;BAZ2A;ZNF3;TBX6;ETV3;PHF8;MECP2;GON4L;ZXDB;ZNF74;ZNF768;TAF1
527	KSR2 knockdown 96h A549	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF287;ZNF562;ZBTB39;GCM1;FOXK2;ASH1L;ZNF3;ZNF35;HOXD11;BACH1;IKZF3;THAP3;SNAPC4;ZNF324;ZNF202;GABPA
528	LYN knockdown 96h A549	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	MLXIP;CPSF4;PRDM9;SRF;BAZ2A;RFX1;ZNF79;NR2C1;PML;MECP2;THAP3;ZKSCAN5;ZNF688;PKNOX1;ZNF324;RREB1
529	MOK knockdown 96h A549	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF177;RBPJL;SRF;FOXH1;TRMT1;ZNF34;ZNF79;NR3C1;AFF3;FOXP3;ZBTB40;NCOR2;SP1;ZKSCAN3;ATF7;ZKSCAN5
530	NTSR1 knockdown 96h A549	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	MBD3;MLXIP;ZNF440;GMEB1;ZFHX2;GFI1;ARNT;MLLT1;OVOL1;NR2C1;RNF2;MYB;ZNF74;ZNF688;ZBED4;ZNF696
531	P2RX4 knockdown 96h A549	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF440;ZNF550;CPSF4;IRX5;ONECUT1;ZNF79;ETV3;PRDM10;RUNX1;YY2;SNAPC4;ZNF768;LMX1B;ZKSCAN4;RREB1;TAF1
532	P2RY2 knockdown 96h A549	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF484;PRDM9;TRMT1;ETV3;ELK4;ZNF639;ZXDB;ZNF74;ZSCAN12;E4F1;E2F3;ZNF787;ZNF654;SOX5;ZNF134;ZNF343
533	PDGFRA knockdown 96h A549	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	NFATC1;PRDM2;ZNF79;ETV3;PRDM10;TBX19;ZNF507;ZKSCAN3;ZNF536;ZNF557;ZNF710;PKNOX1;TP63;ZSCAN2;ZNF343;TAF1
534	PLK2 knockdown 96h A549	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	CPSF4;PBRM1;ZFHX2;FOXH1;ZNF180;POU3F1;IKZF4;RUNX1;THAP1;ZNF606;ZNF408;TLX1;ZFP64;ZKSCAN4;RREB1;ZNF134
535	PRKAA1 knockdown 96h A549	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	KLF12;SPI1;GMEB2;PRDM2;ZNF79;ZBTB3;AFF1;RUNX1;YY2;ATXN7;ERF;ZNF768;LMX1B;NFRKB;RREB1;TAF1
536	PRPF4B knockdown 96h A549	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF484;GMEB1;ZNF460;PRDM9;ZFHX2;RFX3;ZNF3;ZNF79;CHD2;MECP2;MYC;ZXDB;ZFP64;CLOCK;ZNF202;ZNF343
537	RIPK1 knockdown 96h A549	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF287;ZFHX2;RFX3;RFX1;ZNF79;NR2C2;GON4L;SP2;TAL1;DDIT3;MYB;ZNF778;ZNF688;NFRKB;TP63;ZNF343
538	RIPK3 knockdown 96h A549	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF287;ZNF440;ZCCHC6;SETDB1;RFX3;TBX6;KLF4;BACH2;RNF2;SP2;ZXDB;DDIT3;MYB;ZNF688;ZNF696;ZNF343
539	RXRA knockdown 96h A549	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ESRRA;PRDM9;ONECUT1;RFX3;BAZ2A;TBX6;IKZF2;ETV3;FOXP3;ZBTB40;NHLH2;MYC;SP4;PLAGL2;ZNF778;RREB1
540	SCN9A knockdown 96h A549	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF287;MBD3;ZNF551;EGR4;ZNF140;ONECUT1;MLLT1;ZNF35;PRDM10;AFF4;ARNTL;MYB;ZNF74;ZNF688;RREB1;ZNF696
541	STK17A knockdown 96h A549	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	NCOA1;ZNF771;ZNF484;CPSF4;ZNF460;DOT1L;PRDM2;RFX1;ETV3;ZFP36L1;MECP2;SP2;MAFG;E2F4;ZNF576;ZNF343
542	STK38L knockdown 96h A549	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	MLXIP;ZNF484;ZNF550;GCM1;ZNF460;SETDB1;SRF;MINK1;ONECUT1;ZNF3;NCOR2;NHLH2;ZNF507;ZXDB;HMX1;ZNF343
543	TEK knockdown 96h A549	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF771;ZNF384;ZNF460;PAX3;PRDM13;ZNF3;ZNF79;ETV3;ELK4;IRF4;DPF3;ZSCAN12;ZNF668;ZKSCAN5;TP63;ZNF343
544	TRIB1 knockdown 96h A549	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF771;MLXIP;ZNF484;ZNF460;FOXH1;RFX1;TBX6;AFF3;NPAS2;MECP2;ZXDB;SNAPC4;DVL3;ATF7;ZNF710;CLOCK
545	TYRO3 knockdown 96h A549	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF287;ZNF141;CHD9;RFX3;TBX6;IKZF4;ZXDB;ZNF668;ZNF778;ZNF688;ZNF787;SRY;ZNF354A;NFRKB;ZNF696;ZNF343
546	BRAF knockdown 96h HA1E	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ESRRA;CREBZF;DOT1L;BAZ2A;TCF20;ARID3A;HOXC13;NPAS2;ARNTL;ZFP36L1;ZBTB40;ZNF609;HOXB9;SP1;ZNF787;CIC
547	CAMK2G knockdown 96h HA1E	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF287;GMEB2;ZFHX2;PAX3;HELZ;TBX6;CHD2;AFF3;TBX19;GLI2;YY2;NR4A3;ZXDC;ZNF516;SNAI2;ZNF688
548	DAPK3 knockdown 96h HA1E	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZFHX2;PAX3;PRDM13;RFX1;OVOL1;ZNF79;NPAS2;ESR2;ARNTL;ZBTB6;MAFG;MAFK;ZNF623;RREB1;ZNF343;ZNF200
549	EPHB4 knockdown 96h HA1E	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF771;RBPJL;ZNF460;SATB2;PAX3;WIZ;CTCF;NPAS1;RUNX1;NR2F6;HOXB9;SP1;ZXDB;ERF;RREB1;ZNF202
550	ESR2 knockdown 96h HA1E	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF287;ZNF771;ZNF460;ZFHX2;TBX6;ZNF79;THAP4;NR4A3;ZNF280B;ZNF778;ATF7;ZNF688;ZNF324;ZNF444;CCDC71;HMX1
551	GPR148 knockdown 96h HA1E	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ESRRA;ZNF384;ZNF292;CEBPG;PAX3;PAX5;FOS;ZNF35;ZNF79;NR2C2;MECP2;ZNF609;ZKSCAN5;SRY;ZNF654;TP63
552	GPR153 knockdown 96h HA1E	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ESRRA;ZNF771;CREBZF;ATF2;PBRM1;ZNF592;HELZ;NR3C1;MLLT3;ZBTB6;ERF;ZKSCAN3;ZNF778;ZFP37;E2F6;RCOR1
553	GPR37 knockdown 96h HA1E	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF771;KLF12;FOXH1;ZNF12;TBX6;ZNF79;CHD2;ARNTL;ZZZ3;ZBTB6;ZNF407;ADNP2;MAFK;RREB1;ZSCAN2;ZNF200
554	GPRC5A knockdown 96h HA1E	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ATF2;ZNF263;PBRM1;GMEB2;ZNF282;PPP1R10;ZBTB1;ASH1L;IKZF2;ZNF79;POU3F1;ZNF16;NR2F6;YY1;ZBTB6;ATF7
555	KSR2 knockdown 96h HA1E	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF551;ZNF512B;GCM1;POU2F1;SETDB1;PPP1R10;ZNF79;ETV3;ZBTB3;RUNX1;THAP1;MNT;YY2;RFX7;LMX1B;TAF1
556	LPHN1 knockdown 96h HA1E	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	CREBZF;STAT3;ARNT;ZNF34;IKZF2;NR2C2;THAP3;LARP1;EWSR1;MYB;ZNF768;ZNF778;ZNF205;ZKSCAN5;ZNF688;ZBED4
557	LYN knockdown 96h HA1E	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF771;RBPJL;ATF2;ZNF460;ZNF250;WIZ;PAX5;ZNF79;ZNF7;SP1;ZNF639;ZXDB;ZNF787;ZNF576;ZNF444;ZNF696
558	MASTL knockdown 96h HA1E	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF512B;GCM1;SETDB1;PPP1R10;DOT1L;AKAP8L;MLLT1;ZNF3;ZNF79;ZBTB3;RUNX1;NR2F6;MNT;YY2;ZXDB;TAF1
559	MCHR2 knockdown 96h HA1E	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	CPSF4;PBRM1;IRX5;FOXJ3;TFEB;POU3F1;PRDM10;NR2F6;ZBTB6;ZNF507;ZXDB;DPF2;ZSCAN12;E2F3;HIVEP2;LMX1B
560	NR1H2 knockdown 96h HA1E	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF133;ESRRA;ZNF550;GMEB1;FOXG1;TBX6;ZNF79;FOXP3;RELA;ZNF669;DPF3;ZNF304;ZNF764;NFRKB;ZNF576;CCDC71
561	NTSR1 knockdown 96h HA1E	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	PPP1R10;BAZ2A;AFF3;PHF21A;IKZF5;ARNTL;ZNF7;MNT;LARP1;YY2;SNAPC4;ZNF778;E2F3;ZFP37;ZBED4;ZNF200
562	PDGFRA knockdown 96h HA1E	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	SPI1;ZNF460;PRDM4;CXXC1;WIZ;HOXD13;BRCA1;NR3C1;NR2C2;NR2F6;ZXDB;EP400;ZNF710;MTA2;TP63;ZSCAN2
563	PRKDC knockdown 96h HA1E	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	MLXIP;SATB2;ZNF3;ZNF79;IKZF4;THAP4;NCOR2;YY2;SP2;TLX1;HIVEP3;CBLL1;ZNF576;TP63;HOXB6;ZBED4
564	PRPF4B knockdown 96h HA1E	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	PRDM8;ZNF771;GCM1;ZNF142;ZNF460;DOT1L;RFX3;NRF1;ZNF79;AFF1;ELK4;MECP2;NCOR2;ZBTB6;LMX1B;NFRKB
565	SCYL3 knockdown 96h HA1E	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF287;ESRRA;ZNF384;ZNF460;PAX3;PRDM2;ZNF3;ZNF79;PRDM10;POU6F1;PHF8;EP400;DVL2;RREB1;ZNF444;ZBED4
566	SIK1 knockdown 96h HA1E	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ESRRA;SPI1;ZNF180;NRF1;ZNF8;POU2F2;GON4L;SIX5;TBX21;ZFP64;DPF3;TUT1;ZNF668;CLOCK;ZNF444;ZNF696
567	STK16 knockdown 96h HA1E	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	CREBZF;ZNF440;ZBTB17;NFAT5;ZBTB38;RFX1;ZNF34;NR2C2;THAP3;ZNF609;ZXDC;ZNF426;ZNF205;ZKSCAN5;ZNF148;RREB1
568	VDR knockdown 96h HA1E	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF274;BRCA1;ZNF3;ZNF8;POU3F1;IKZF4;ZBTB40;NCOR2;ZNF507;ZNF318;ZKSCAN5;ZKSCAN4;ZNF324;ZNF576;TP63;ZNF343
569	VRK2 knockdown 96h HA1E	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	MLXIP;CHD9;ARNT;BAZ2A;NRF1;POU6F1;THAP4;SIX5;PLAGL2;ZNF668;MAFK;ZNF324;NFRKB;CLOCK;ZNF576;UNKL
570	AKT1 knockdown 96h HCC515	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF771;ZNF440;ZFHX2;PAX3;NR3C1;POU2F2;FOXP3;IKZF4;HOXB9;TLX1;ZSCAN12;ZNF205;ZNF236;ZNF444;CCDC71;HMX1
571	CDK10 knockdown 96h HCC515	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	PRDM8;GCM1;POU2F1;SATB2;DOT1L;TFEB;PRDM13;NFATC1;PRDM2;MLLT1;HOXC13;ESR2;GLI2;NCOR2;CUX1;DVL2
572	CELSR2 knockdown 96h HCC515	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF571;GMEB2;NRF1;NCOR2;YY1;MTA1;EWSR1;TLX1;ZFP64;EP400;UBTF;ZNF536;ATF7;PKNOX1;ZNF574;ZNF200
573	CXCR2 knockdown 96h HCC515	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	SPI1;NFYC;NR2C2;ZFX;IKZF4;RELA;PML;GLI2;HIC2;HOXB9;MTA1;ZFP64;ZNF669;FOSB;DVL3;ZNF710
574	DAPK3 knockdown 96h HCC515	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	PBRM1;GMEB2;ZNF140;CEBPG;ARID3A;CTCF;NR2C2;IKZF4;PML;RELB;CUX1;SP2;MAFG;UBTF;CLOCK;ZBED4
575	EPHA2 knockdown 96h HCC515	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	PRDM8;CREBZF;PBRM1;CIZ1;ZNF460;SRF;AKAP8L;MYNN;ZNF3;POU3F1;ZBTB6;ZNF639;MAFK;ZC3H13;NFRKB;ZNF696
576	F2RL1 knockdown 96h HCC515	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ESRRA;ZNF771;ZSCAN5A;CHD9;MINK1;ZNF34;PROX1;ZFX;NPAS1;ZNF7;SIX5;ZFP64;ZSCAN12;ZNF778;CLOCK;UNKL
577	GPR61 knockdown 96h HCC515	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF142;BRPF1;ZBTB48;PBX2;ZBTB20;ELK1;PRDM10;RUNX1;NR2F6;TLX1;ZNF506;ZFP64;CLOCK;UNKL;ZSCAN2;ZNF200
578	HCN3 knockdown 96h HCC515	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZSCAN5A;NFYC;SRF;RFX3;PAX3;BACH1;ZFX;CENPB;FOSL2;NCOR1;EWSR1;MAFG;ZFP64;DVL2;ZNF623;ZC3H13
579	MARK4 knockdown 96h HCC515	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF287;ZNF440;KLF12;ZNF10;ZNF3;ZNF8;IKZF4;RELB;SP2;EWSR1;ZNF507;TLX1;ZNF506;ZFP64;ZNF778;ZFP37
580	MRGPRX2 knockdown 96h HCC515	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	NFYC;UBP1;WIZ;NRF1;NR2C2;AFF4;IKZF4;RELA;PML;HIC2;ZNF280B;ZNF669;UBTF;ZSCAN12;FOSB;ATF7
581	NEK4 knockdown 96h HCC515	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF550;GMEB1;GMEB2;PRDM9;ZBTB48;HOXD13;OVOL1;ZNF79;GTF2F1;ETV3;ZFP36L1;HIC2;ZNF609;PKNOX1;RREB1;ZNF343
582	NPSR1 knockdown 96h HCC515	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	SPI1;ONECUT1;PRDM2;ARID3A;NRF1;ZBTB40;THAP3;ELF1;NCOR1;UBTF;HOXC4;ZKSCAN5;TCF4;RREB1;ZNF576;ZNF696
583	OXTR knockdown 96h HCC515	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ESRRA;ZNF282;NFYC;RFX3;ZNF10;AFF3;ZNF16;RELB;ZFP36L1;ZBTB40;ZNF280B;TLX1;ERF;ZKSCAN3;PKNOX1;ZNF202
584	PRKDC knockdown 96h HCC515	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	PRDM8;ZNF771;CPSF4;ZNF142;AKAP8L;PBX2;PAX3;TBX6;FOXP3;HOXB9;NR5A2;SIX5;ZNF280B;ZNF205;CCDC71;ZSCAN2
585	RPS6KB1 knockdown 96h HCC515	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF142;KLF12;SRCAP;NRF1;PRDM10;TBX19;GPATCH8;YY2;GON4L;SP1;ZXDB;SP4;ZNF668;ZKSCAN5;MAFK;ZSCAN2
586	RXFP1 knockdown 96h HCC515	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF142;CIZ1;ONECUT1;ZNF34;ZNF3;NRF1;ZNF16;GLI2;NCOR2;THAP3;NHLH2;HOXC4;TCF4;RREB1;ZNF576;ZNF696
587	SIK1 knockdown 96h HCC515	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF287;ZNF771;ZNF142;JUND;PRDM9;POU2F1;PPP1R10;PAX3;BAZ2A;MLLT1;ZNF3;CHD2;NR2C2;ZBTB40;SP2;ZNF500
588	STK16 knockdown 96h HCC515	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF142;SPI1;ONECUT1;CEBPG;ZNF10;PRDM2;ZNF3;NRF1;POU6F1;RELB;ZBTB40;UBTF;ATF7;ZKSCAN5;TCF4;ZNF696
589	TGFBR1 knockdown 96h HCC515	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF771;CREBZF;PBRM1;KLF12;PAX3;ZNF76;NFATC1;TBX6;NCOR2;SP2;ZNF639;ZNF668;ZNF710;ZNF500;CBLL1;ZSCAN2
590	YES1 knockdown 96h HCC515	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	PRDM8;ESRRA;TFEB;CXXC1;POU2F2;FOXP3;NPAS1;AFF4;IKZF4;ESR2;RUNX1;GLI2;NCOR2;ZNF688;LMX1B;ZNF764
591	ADRA2C knockdown 96h HEPG2	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF550;GCM1;PBRM1;ZNF460;MYNN;RFX3;TBX6;NR3C1;AFF3;BACH1;RUNX1;POU6F1;ELK4;GON4L;ZXDB;TAF1
592	ADRBK1 knockdown 96h HEPG2	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	SMAD4;POU2F1;SRF;MAZ;ONECUT1;FOXK2;WIZ;BAZ2A;ZNF79;NR2F6;ZNF280B;IRF2;ADNP;HOXB6;ZSCAN2;ZNF574
593	AURKB knockdown 96h HEPG2	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ESRRA;ZFHX2;ONECUT1;TBX6;AFF3;NPAS1;NR2C1;FOSL2;NCOR2;THAP3;HIC2;ZNF407;SNAPC4;LMX1B;ZNF576;ZNF696
594	CDK9 knockdown 96h HEPG2	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF287;MBD3;ZNF562;ZNF440;RFX3;PAX3;FOXN3;ZNF79;AFF3;ZFHX4;NR2F6;GON4L;POGZ;ATF7;BRD9;ATF3
595	CLIC4 knockdown 96h HEPG2	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF512B;ZBTB39;RFX3;ZNF3;TBX6;GLI1;ZNF8;ELK1;NR2C1;IKZF4;NKRF;ZNF639;HSF2;CLOCK;ZNF576;ZSCAN2
596	CLK4 knockdown 96h HEPG2	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	GCM1;ZNF263;GMEB2;SETDB1;CTCF;HOXC13;ZNF79;ELK1;RELA;RNF2;NR2F6;POU6F1;ZNF609;ZFP64;E2F4;ZNF574
597	CSNK2A2 knockdown 96h HEPG2	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF287;ZNF484;ZNF550;ZNF571;KLF12;ZNF460;RFX3;ZNF10;ZNF79;CHD2;NR2C2;ZBTB3;YY2;SP2;ZNF318;ZNF536
598	DAPK1 knockdown 96h HEPG2	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF384;SPI1;ZNF292;UBP1;WIZ;ZNF7;KAT5;SP2;POLR2A;ZNF408;ZNF280B;ZNF669;ZSCAN12;ZKSCAN5;MAFK;CBLL1
599	GPER knockdown 96h HEPG2	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF177;RBPJL;ZSCAN5A;ZFHX2;RFX1;TBX6;ZNF8;ZNF79;PRDM10;NR2C1;NPAS2;POU6F1;GLI2;PKNOX1;ZNF432;TAF1
600	GPR19 knockdown 96h HEPG2	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF550;ZNF460;FOXJ3;PAX3;RFX1;ASH1L;ZNF79;PRDM10;YY1;POLR2A;ZNF408;DVL2;ZNF710;ZNF148;ZNF189;TAF1
601	GPR83 knockdown 96h HEPG2	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	SMAD4;ZNF460;IRX5;ZBTB20;FOXK2;NFATC1;HELZ;NRF1;ZNF609;CUX2;HSF2;ZNF669;LMX1B;PKNOX1;ZNF236;ANAPC2
602	GSK3A knockdown 96h HEPG2	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF484;ZSCAN5A;ZNF460;DOT1L;ONECUT1;ARNT;PRDM13;FOS;TBX6;GLI1;ELK1;IKZF3;ARNTL2;ATF7;ZNF576;ZSCAN2
603	ITPR2 knockdown 96h HEPG2	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF771;ZNF550;CPSF4;SF3A2;ZNF460;ONECUT1;RFX1;ASH1L;ZNF79;NR2C2;PRDM10;NCOR2;SP2;DVL2;ZNF710;ZBED4
604	KCNK2 knockdown 96h HEPG2	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF512B;ZNF550;SPI1;SETDB1;ONECUT1;CEBPG;RFX3;ZFHX4;AFF4;ZNF7;MECP2;REL;DPF3;ZNF668;TP63;ZNF343
605	KDR knockdown 96h HEPG2	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	SMAD4;ZNF460;NFATC1;RFX1;POU3F1;BACH1;RUNX1;GLI2;ZXDB;ADNP;ZNF764;CLOCK;ZFP37;ZSCAN2;ZNF134;ZNF343
606	LRRK2 knockdown 96h HEPG2	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ESRRA;ZNF274;ZSCAN5A;GMEB2;SRF;ARNT;ZNF79;ELK1;FOXP3;IKZF4;RELA;SIX5;E2F4;ZNF324;CLOCK;ZSCAN2
607	MAP4K3 knockdown 96h HEPG2	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	NCOA1;ZNF771;SETDB1;CHD9;ARNT;BACH1;PHF21A;NCOR2;GON4L;SIX5;MYB;ZNF74;POGZ;DPF3;ZNF710;ZNF696
608	MAPK8 knockdown 96h HEPG2	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF771;CREBZF;ATF2;CXXC1;ZNF10;ARNT;RFX1;IKZF4;ZBTB40;EWSR1;ZNF768;E2F4;ZNF236;ZNF764;RREB1;ZNF696
609	NLK knockdown 96h HEPG2	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	PRDM8;ZNF771;RBPJL;SATB2;WIZ;AFF3;ETV3;ZNF609;CREB1;SP2;ZNF669;ZSCAN12;ZNF764;ZNF576;SOX5;ZNF343
610	O3FAR1 knockdown 96h HEPG2	16/300	0.00705100941988151	0.0376743083959651	0	0	2.08624721300778	10.3364880886353	ZNF551;RFX3;HELZ;RFX1;POU3F1;FOSL2;ZBTB40;EWSR1;HSF2;ZFP64;ZNF768;ZSCAN12;ATF7;E2F4;ZNF136;ZNF696
